-0.1064179,0.01514725,2.046073,0,0,1
-0.08475715,0.02825714,2.046,0,0,1
-0.2114686,0.03639429,2.0655,0,0,1
-0.1929347,0.0443082,2.053305,0,0,1
-0.1725973,0.04825143,2.043474,0,0,1
-0.09260952,0.03432381,2.04,0,0,1
-0.07391909,0.04526971,2.04504,0,0,1
-0.05659143,0.05659143,2.049,0,0,1
-0.1856004,0.07102992,2.06153,0,0,1
-0.1669438,0.07503239,2.048823,0,0,1
-0.0544,0.06022857,2.04,0,0,1
-0.1829709,0.1011194,2.0658,0,0,1
-0.1672583,0.1049377,2.051647,0,0,1
-0.1817486,0.1426629,2.052,0,0,1
-0.1677613,0.1347731,2.048071,0,0,1
-0.1662778,0.1607775,2.04996,0,0,1
-0.1594609,0.1939655,2.047616,0,0,1
-0.4145875,-0.4260504,2.092875,0,0,1
-0.4327943,-0.4069096,2.075107,0,0,1
-0.40847,-0.4018039,2.086227,0,0,1
-0.4258935,-0.3792145,2.071126,0,0,1
-0.4047878,-0.3741356,2.080397,0,0,1
-0.3841999,-0.3696648,2.092765,0,0,1
-0.4037343,-0.346697,2.074737,0,0,1
-0.378077,-0.3422289,2.086858,0,0,1
-0.4995308,-0.3130662,2.072658,0,0,1
-0.3982641,-0.323837,2.070188,0,0,1
-0.3753654,-0.315432,2.079317,0,0,1
-0.3504947,-0.3101304,2.088889,0,0,1
-0.5195761,-0.2897398,2.08813,0,0,1
-0.4961806,-0.2853401,2.077446,0,0,1
-0.4745322,-0.2790755,2.0709,0,0,1
-0.3700383,-0.285014,2.07314,0,0,1
-0.3465365,-0.284565,2.082263,0,0,1
-0.5125315,-0.2692286,2.094,0,0,1
-0.4909332,-0.2571799,2.085568,0,0,1
-0.4653879,-0.2536787,2.073979,0,0,1
-0.4441348,-0.2498082,2.070001,0,0,1
-0.3671786,-0.2646643,2.07,0,0,1
-0.3414789,-0.2559571,2.076326,0,0,1
-0.3208658,-0.2501115,2.089778,0,0,1
-0.4848115,-0.2265297,2.093539,0,0,1
-0.4643095,-0.2269361,2.08374,0,0,1
-0.4375755,-0.2240136,2.073653,0,0,1
-0.3366253,-0.2304691,2.074435,0,0,1
-0.3163112,-0.2234436,2.082819,0,0,1
-0.2968046,-0.2155372,2.0916,0,0,1
-0.4538586,-0.202458,2.0883,0,0,1
-0.4346361,-0.1946076,2.082661,0,0,1
-0.4100013,-0.1894358,2.072793,0,0,1
-0.3331714,-0.2030572,2.07,0,0,1
-0.314103,-0.1967171,2.073251,0,0,1
-0.2907833,-0.1917424,2.086816,0,0,1
-0.4265901,-0.1676526,2.091353,0,0,1
-0.4048383,-0.1656918,2.08122,0,0,1
-0.3846154,-0.161076,2.071001,0,0,1
-0.3073637,-0.1761741,2.07,0,0,1
-0.2832658,-0.1674166,2.073786,0,0,1
-0.2562247,-0.1620359,2.08485,0,0,1
-0.43276,-0.1495714,2.094,0,0,1
-0.3994291,-0.1407939,2.091346,0,0,1
-0.3754604,-0.1335503,2.081059,0,0,1
-0.3533224,-0.1261717,2.072539,0,0,1
-0.2700857,-0.1478572,2.07,0,0,1
-0.2498452,-0.1406531,2.075897,0,0,1
-0.2310774,-0.1301277,2.087,0,0,1
-0.3715984,-0.1107605,2.08925,0,0,1
-0.3485515,-0.1036995,2.080059,0,0,1
-0.3259172,-0.09549266,2.070429,0,0,1
-0.218665,-0.1087539,2.079,0,0,1
-0.2049992,-0.10138,2.081143,0,0,1
-0.3366778,-0.08333448,2.0868,0,0,1
-0.3168576,-0.07326122,2.076858,0,0,1
-0.2976857,-0.06111429,2.07,0,0,1
-0.1937745,-0.08344133,2.074615,0,0,1
-0.1794,-0.06702857,2.07,0,0,1
-0.3064095,-0.05331302,2.090667,0,0,1
-0.2862302,-0.04398681,2.077677,0,0,1
-0.2661429,-0.03351429,2.07,0,0,1
-0.2792174,-0.02220124,2.086957,0,0,1
-0.2582629,-0.01226438,2.078401,0,0,1
-0.24807,0.01284143,2.086773,0,0,1
-0.2328407,0.02178632,2.078368,0,0,1
-0.2213845,0.04455113,2.083655,0,0,1
-0.2059857,0.05594001,2.073,0,0,1
-0.2142086,0.06300287,2.089,0,0,1
-0.1992362,0.0756546,2.079343,0,0,1
-0.18841,0.1006121,2.0715,0,0,1
-0.1807,0.1608429,2.085,0,0,1
-0.1760929,0.1602786,2.0775,0,0,1
-0.4050242,-0.4353023,2.110929,0,0,1
-0.3877007,-0.4240522,2.12025,0,0,1
-0.3958762,-0.4092993,2.10255,0,0,1
-0.3802131,-0.4021937,2.113727,0,0,1
-0.3715466,-0.3756797,2.109977,0,0,1
-0.3552924,-0.367429,2.123667,0,0,1
-0.3663548,-0.350847,2.102062,0,0,1
-0.3501213,-0.3426205,2.112616,0,0,1
-0.3398334,-0.3189667,2.109001,0,0,1
-0.3267,-0.3096191,2.120538,0,0,1
-0.3318403,-0.2885239,2.102455,0,0,1
-0.3189136,-0.2826906,2.11425,0,0,1
-0.5227487,-0.2568842,2.112163,0,0,1
-0.5037003,-0.2497653,2.103231,0,0,1
-0.33,-0.27,2.1,0,0,1
-0.3095338,-0.2581738,2.105438,0,0,1
-0.2960168,-0.2457582,2.110875,0,0,1
-0.5149257,-0.23936,2.112,0,0,1
-0.4958757,-0.2295739,2.1034,0,0,1
-0.4730515,-0.2118,2.100857,0,0,1
-0.3036,-0.2348,2.1,0,0,1
-0.2878855,-0.2243444,2.109462,0,0,1
-0.4830858,-0.20531,2.1135,0,0,1
-0.4656042,-0.1949061,2.106931,0,0,1
-0.4446343,-0.18226,2.103,0,0,1
-0.2786406,-0.1984687,2.10492,0,0,1
-0.2633379,-0.1911421,2.112474,0,0,1
-0.4545197,-0.1709489,2.1117,0,0,1
-0.4385513,-0.1626055,2.104452,0,0,1
-0.2563562,-0.172466,2.108667,0,0,1
-0.2379057,-0.1521267,2.111,0,0,1
-0.4264057,-0.1461391,2.102,0,0,1
-0.4081073,-0.1318525,2.100545,0,0,1
-0.2252255,-0.1368602,2.101385,0,0,1
-0.397077,-0.1124616,2.1,0,0,1
-0.3764826,-0.09966523,2.102217,0,0,1
-0.3648172,-0.08449487,2.1024,0,0,1
-0.3469597,-0.07440883,2.105091,0,0,1
-0.3132334,-0.04228372,2.1083,0,0,1
-0.2975307,-0.033055,2.10375,0,0,1
-0.3052124,-0.02482,2.113,0,0,1
-0.2865491,-0.01135537,2.104,0,0,1
-0.2686667,-0.003333333,2.1,0,0,1
-0.2780464,0.008852715,2.11245,0,0,1
-0.2612339,0.01592803,2.103,0,0,1
-0.2460435,0.04374254,2.108,0,0,1
-0.2345273,0.0503684,2.104688,0,0,1
-0.2439553,0.06519524,2.117,0,0,1
-0.2257932,0.07453257,2.112,0,0,1
-0.206,0.086,2.1,0,0,1
-0.2176061,0.09540613,2.118428,0,0,1
-0.2025414,0.1011561,2.1135,0,0,1
-0.3946429,-0.4439829,2.136,0,0,1
-0.3771657,-0.4307566,2.147516,0,0,1
-0.3684801,-0.4084972,2.138727,0,0,1
-0.3576366,-0.3949829,2.1312,0,0,1
-0.3631143,-0.3854286,2.13,0,0,1
-0.3510965,-0.3771591,2.130948,0,0,1
-0.3369855,-0.3466289,2.136316,0,0,1
-0.3262569,-0.3396423,2.147182,0,0,1
-0.3186628,-0.3144356,2.136875,0,0,1
-0.3072312,-0.2888997,2.1393,0,0,1
-0.2974215,-0.27298,2.139,0,0,1
-0.3022572,-0.2698,2.13,0,0,1
-0.2906196,-0.254046,2.133914,0,0,1
-0.2767551,-0.2222735,2.13,0,0,1
-0.2684476,-0.2143524,2.13,0,0,1
-0.2738572,-0.2089429,2.13,0,0,1
-0.2627886,-0.1994229,2.1324,0,0,1
